Unnamed: 0,id,url,titre,categorie,gouvernorat,neuf,source,URL,Prix,description
1233,1233,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-5/appartement-vendre-s2-mourouj-5/6929a4247c1b75e049921622/,Appartement à vendre S+2 MOUROUJ 5,Appartements,Ben Arous,False,tayara,https://www.tayara.tn/item/appartements/ben-arous/el-mourouj-5/appartement-vendre-s2-mourouj-5/6929a4247c1b75e049921622/,109000.0,"À vendre à Mourouj 5 : Appartement S+2 situé au 3ᵉ étage  dans une résidence sécurisée avec gardien. Dune superficie nette de 62 m² (80 m² au total), il comprend un salon lumineux avec balcon, une cuisine équipée avec séchoir, deux chambres à coucher dont une avec dressing, ainsi qu’une salle de bain. Idéalement situé à 300 mètres du Magasin Général, cet appartement dispose d’un titre foncier individuel et de papiers en règle. Pour plus d’informations, contactez-nous ! au"
1234,1234,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/maison-a-vendre/6929a3b0145e1617cbad7adf/,maison a vendre,Maisons et Villas,Bizerte,False,tayara,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/maison-a-vendre/6929a3b0145e1617cbad7adf/,499000.0,"أنا دار مزيانة للبيع في قلب بنزرت 😍 
الموقع اللي أنا فيه قريب من كل شي 🥰
 باتيسري التركي 😍
 قهوة التوتة 😍
الرحبة 😍
حمدلس 😍
المهم في البلايص المزيانة الكل
فيها شهادة ملكية وحدها و مسجلة في دفدر خانة 
الدار جديدة وماهاش مسكونة ومتكونة من ثلاثة طوابق و نصف السطح
Tele"
1235,1235,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-vue-piscine-afh-mrezga-nabeul/6808c421c5beda2b51cdda65/,"A Vendre un S+3 en cours de construction, Vue piscine, à AFH Mrezga Nabeul",Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/a-vendre-un-s3-en-cours-de-construction-vue-piscine-afh-mrezga-nabeul/6808c421c5beda2b51cdda65/,450000.0,"A Vendre un S+3 en cours de construction, Vue piscine, à AFH Mrezga Nabeul


Notre agence immobilière City Casa vous propose 

-	Un appartement S+3 de très haut standing à Vendre au 5 eme étage dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. 
-	Un Salon avec balcon.
-	Une cuisine indépendante.
-	Un séjour avec dressing.
-	Une salle de douche.
-	Une chambre d’enfant avec dressing.
-	Une suite parentale avec salle de douche.
-	Chauffage central et climatisation split système dans le salon et les chambres.
-	Piscine Collective.
-	Superficie 120 m².
-	Remise des clés 2025.
-	Prix 450 000 DT. 
-	Place de parking sous-sol sur demande à 20 000 DT.
-	
Possibilité de visiter l’appartement témoin.

Pour plus d’informations contactez nos agents aux////.
Nous sommes disponibles sur WhatsApp sur le Numéro17."
1236,1236,https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/appartement-vendre-bhira-bizerte/6862af63d5464a896c9f4477/,Appartement à vendre à Bhira bizerte,Appartements,Bizerte,False,tayara,https://www.tayara.tn/item/appartements/bizerte/bizerte-nord/appartement-vendre-bhira-bizerte/6862af63d5464a896c9f4477/,235000.0,"Réf 2644 - EDF immobiliére 
A vendre un bel Appartement à Bhira Bizerte 
Compôsée d'un salon + 3 chambres + cuisine + salle d'eau + salle de bain + Balcon 
Superficie : 71 m² 
Prix de vente : 235 md 
Pour plus d'informations merci de nous contacter / Complexe commercia Bizerte centre bureau N° 58 ."
1237,1237,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-situe-plein-centreville-dar-chaaben-nabeul/692993aa145e1617cbad7305/,"A vendre Maison située à plein centre-ville Dar Chaaben, Nabeul",Maisons et Villas,tunis,False,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-maison-situe-plein-centreville-dar-chaaben-nabeul/692993aa145e1617cbad7305/,50000.0,"L’agence immobilière le boulevard vous propose :
 A #Vendre     #Référence : 601a
Une maison a #Rénover située à plein centre-ville Dar Chaaben, Nabeul
•	Superficie : 47 m²
•	Façade : 3,7 mètres 
•	Prés de toutes les commodités (Magasin, banque, lycée, restaurant…) 

•	Prix : 50.000 TND

Pour plus d'informations, contactez-nous sur :
Téléphone :||WhatsApp||E-mail :[email protected]Site web : https://www.leboulevardimmo.com/bien/details/66357-maison-a-renove-a-centre-ville-dar-chabane"
1238,1238,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/673debf03c20a99fb554c5df/,S+2 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/673debf03c20a99fb554c5df/,392200.0,"Remise des clés 2026 

S+2 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul

Notre agence immobilière City Casa vous propose 
Un appartement S+2 de très haut standing à Vendre, situé au 6 eme étage, dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. Il se compose comme suit :
-	Salon avec balcon.
-	Une cuisine équipée et aménagée avec séchoir.
-	Une salle de bain.
-	Deux chambres à coucher avec dressings.
-	Superficie 106 m2. 
-	Remise des clés 2026.
-	Prix 392 200 DT.
-	Piscine Collective.
-	Chauffage central et climatisation split système dans le salon et les chambres.

Pour plus d’informations contactez nos agents aux////.
Nous sommes disponibles sur WhatsApp sur le Numéro17."
1239,1239,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s4-avec-piscine-vue-sur-mer-hammamet/68d7dcaa516f1ddb82e46e69/,A vendre Villa S+4 avec piscine vue sur mer à Hammamet,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s4-avec-piscine-vue-sur-mer-hammamet/68d7dcaa516f1ddb82e46e69/,950000.0,"L’agence immobilière Le Boulevard vous propose :
    A #Vendre     #Référence :  812a
Une villa S+4 avec piscine et vue sur mer, située à Hammamet.
La villa se compose d’un lumineux salon, séjour, salle à manger, une cuisine avec terrasse, une suite parentale, 3chambres à coucher avec dressing salle de bain.
Rez de jardin inachevé de superficie 180m².
 


	Superficie de terrain : 420m²
	Superficie couverte : 380m²
	Jardin avec une belle piscine 
	Vue sur mer
	Chauffage central 
	Climatiseurs 
	Un puit
	Photovoltaïque
	1Km de la plage  
	Abri pour 3 voitures
	 Autorisation de bâtir au 1ér étage 
	250 mètres de la route principale
	Proche de toutes les commodités (magasin, banque, restaurant, transport…) 


	Prix : 950.000 TND 

Pour plus d’informations, contactez-nous sur :
Téléphone :|WhatsApp|E-mail :[email protected]"
1240,1240,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s4-avec-piscine-sidi-jdidi-hammamet/69135c5d265523b710e2a75a/,A vendre Villa S+4 avec piscine à Sidi jdidi Hammamet,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s4-avec-piscine-sidi-jdidi-hammamet/69135c5d265523b710e2a75a/,760000.0,"L’agence immobilière le boulevard vous propose :
                    A #Vendre            #Référence : 1306a
Vous rêvez de confort, de luxe et de tranquillité, dans un cadre naturel apaisant !

On vous propose une magnifique villa S+4 avec piscine, de haut standing, nouvellement construite, située à Sidi Jdidi, Hammamet.
Le rez-de-chaussée comprend un salon lumineux donnant directement sur la piscine, une cuisine moderne et bien équipée avec terrasse, une chambre à coucher, ainsi qu’une salle d’eau pour les invités.
Au premier étage, vous trouverez :
Une suite parentale avec salle de bain, dressing et balcon avec une vue sur la piscine, Deux chambres à coucher avec dressings, balcon et une salle d’eau commune.

	Superficie de terrain : 500m²
	Superficie bâtie : 320m²
	Abri pour 2 voitures
	Une belle piscine 8m X 4m
	Douche extérieure 
	Majel disponible 
	Chauffage central, climatisation dans toutes les pièces
	Cité sécurisée par un gardien et des camera de surveillance 
	A 07 minutes de plage Yasmine hammamet 
	Papiers en règles
	Prix : 760.000TND


Pour plus d’informations, contactez-nous sur :
Téléphone :|WhatsApp :|E-mail :[email protected]"
1241,1241,https://www.tayara.tn/item/appartements/bizerte/bizerte/appartement-vendre-en-plein-centre-ville-bizerte/6884c34c62d21a2c2e39b2d9/,Appartement à Vendre en plein centre ville Bizerte,Appartements,Bizerte,False,tayara,https://www.tayara.tn/item/appartements/bizerte/bizerte/appartement-vendre-en-plein-centre-ville-bizerte/6884c34c62d21a2c2e39b2d9/,260000.0,"Réf 2654 - EDF immobiliére 
A vendre un appartement en plein centre ville Bizerte 
Composée d'un salon + deux chambres + cuisine + salle d'eau + 2 Salles de bains 
Terrasse de 15 m² 
Superficie : 120 m² 
Prix de vente 260 000 DT 
Pour plus d'informations merci de nous contacter / Complexe commercial Bizerte centre bureau N° 58 ."
1242,1242,https://www.tayara.tn/item/maisons-et-villas/ben-arous/mgrine/villa-a-vendre-a-cite-el-jawhara-megrine/6929822e145e1617cbad6a9d/,VILLA A VENDRE A CITE EL JAWHARA MEGRINE,Maisons et Villas,Ben Arous,False,tayara,https://www.tayara.tn/item/maisons-et-villas/ben-arous/mgrine/villa-a-vendre-a-cite-el-jawhara-megrine/6929822e145e1617cbad6a9d/,700000.0,"Villa sise à cité El Jawhara MEGRINE fais le coin et se compose de deux étages séparés. le rez de chaussée se compose de 3 chambres avec une cuisine et une toilette.
Le premier étage se compose de 3 chambres et une cuisine et une salle de bain.
chaque étage a ses propres conteurs de gaz de ville et Steg et Sonède.
cette villa comporte un jardin et un garage et un abri pour station des voitures et un petit studios d'une chambre et une toilette"
1243,1243,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s3-avec-piscine-hammamet/69297d22145e1617cbad686f/,A vendre Villa S+3 avec piscine  à Hammamet,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/a-vendre-villa-s3-avec-piscine-hammamet/69297d22145e1617cbad686f/,700000.0,"🏡 للبيع فيلا 𝐒+𝟑 راقية في الحمامات
فرصة مميزة : فيلا جديدة كلياً بتصميم عصري و فاخر.
📍منطقة هادئة وقريبة من جميع المرافق
✨ مميزات العقار :
◾ بناء حديث وفخامة 
◾ مسبح  و حديقة 
◾ موقف لـ 3 سيارات 
💰 السعر : 𝟕𝟎𝟎 مليون (≈ 𝟐𝟎𝟒.𝟎𝟎𝟎 يورو)
📞 للاستفسار أو تحديد موعد للزيارة : 𝟐𝟕𝟐𝟒𝟔𝟑𝟎𝟗
📱 متوفّر على واتساب"
1244,1244,https://www.tayara.tn/item/maisons-et-villas/nabeul/el-haouaria/une-villa-avec-un-studio-vendre-a-el-hawareya/69297c7c145e1617cbad6824/,Une Villa avec un Studio à Vendre A El Hawareya.,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/el-haouaria/une-villa-avec-un-studio-vendre-a-el-hawareya/69297c7c145e1617cbad6824/,230000000.0,"A vendre Villa avec studio meublés et bien equipés à El Haouaria
3 min de la mer (avec voiture)
La villa se compose de : un salon vaste, 2 ch à c , 2 cuisines(une interne bien équipée, et une externe avec un grand séchoir contenant un puit avec moteur), salle d'eau avec douche bien équipée, un jardin des deux cotés, une autre salle d'eau externe avec douche.
Le studio se compose d'une chambre à coucher, un petit salon, une cuisine, une salle d'eau, un séchoir.
(fer forger et mousticaire en aluminium pour toutes les fenetres)/(propriétaire directe) prix négociable.."
1245,1245,https://www.tayara.tn/item/maisons-et-villas/nabeul/el-haouaria/une-villa-avec-un-studio-vendre-a-el-hawareya/69297b1ce7920eea66168ee8/,Une Villa avec un Studio à Vendre A El Hawareya.,Maisons et Villas,Nabeul,False,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/el-haouaria/une-villa-avec-un-studio-vendre-a-el-hawareya/69297b1ce7920eea66168ee8/,230000000.0,"A vendre Villa avec studio meublés et bien equipés à El Haouaria
3 min de la mer (avec voiture)
La villa se compose de : un salon vaste, 2 ch à c , 2 cuisines(une interne bien équipée, et une externe avec un grand séchoir contenant un puit avec moteur), salle d'eau avec douche bien équipée, un jardin des deux cotés, une autre salle d'eau externe avec douche.
Le studio se compose d'une chambre à coucher, un petit salon, une cuisine, une salle d'eau, un séchoir.
(fer forger et mousticaire en aluminium pour toutes les fenetres)/(propriétaire directe) prix négociable.."
1246,1246,https://www.tayara.tn/item/appartements/tunis/tunis/un-appartement-s3-situ-dans-une-rsidence-a-la-marsa-les-pins/68f0bb7153fa6375757da096/,Un appartement S+3 situé dans une résidence a la Marsa les pins,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/un-appartement-s3-situ-dans-une-rsidence-a-la-marsa-les-pins/68f0bb7153fa6375757da096/,375000.0,"Cette appartement se compose d’un salon spacieux avec salle à manger, d’une cuisine équipée qui s’ouvre sur un séchoir, ainsi que d’une salle d’eau pour les invités.

La partie nuit, bien séparée, comprend trois chambres à coucher avec leurs dressings, qui partagent une salle de bain commune."
1247,1247,https://www.tayara.tn/item/appartements/tunis/sidi-daoud/un-appartement-s3-situ-au-premier-tage-dans-une-rsidence-familiale/6916f50c145e1617cba55649/,Un appartement S+3 situé au premier étage dans une résidence familiale,Appartements,Tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/sidi-daoud/un-appartement-s3-situ-au-premier-tage-dans-une-rsidence-familiale/6916f50c145e1617cba55649/,270000.0,"Ce bien se compose d’un salon spacieux et lumineux ouvert sur un balcon idéal pour profiter de moments de détente, ainsi que d’une cuisine entièrement équipée (plaque, hotte, rangements fonctionnels) pour un usage pratique et moderne.

La partie nuit comprend trois chambres à coucher, dont deux avec dressings intégrés, partageant une salle de douche moderne soigneusement aménagée.

Prix négociable"
1248,1248,https://www.tayara.tn/item/appartements/nabeul/hammamet/a-vendre-appartement-s2/6929724f22f0fee429396e65/,a vendre appartement s+2,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/hammamet/a-vendre-appartement-s2/6929724f22f0fee429396e65/,3700000.0,"للبيع: شقة S+2 في إقامة راقية
📍 المنطقة السياحية بالحمّامات الجنوبية
قريبة من نزل Samira Club و Latino و Regency
المواصفات:
•🏢 بالطابق الثاني
•🏊‍♂️ إقامة مُجهّزة بـ مسبح
•🚗 مكان مأوى للسيارة في القبو
•🚶‍♂️ تبعد 5 دقائق على الأقدام عن الشاطئ
•📜 … En voir plus"
1249,1249,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-hammam-sousse/68b8161bdf9d8936c105a9aa/,A vendre S+2 à Hammam Sousse,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-s2-hammam-sousse/68b8161bdf9d8936c105a9aa/,264993.0,"A vendre Appartement type S2 à Hammam Sousse
route de la plage Hammam Sousse
l’appartement est de 90m² sis au réez de chaussée d’une résidence bien gardée et sécurisé , il est reparti comme suit:
salon qui ouvre sur un balcon
une cuisine agencée et équipée
 salle de bain avec cabine de douche
02 chambres a coucher avec des dressing
Equipements: chauffage centralclimatisation
Prix 265.000 dinars
visiter www.kantaouiimmo.com
 Pour plus d’informations merci de contater/"
1250,1250,https://www.tayara.tn/item/appartements/nabeul/yasmine-hammamet/a-vendre-un-appartement-s2-yasmine-hammamet/6929706a145e1617cbad620a/,A vendre un appartement s+2 yasmine hammamet,Appartements,Nabeul,False,tayara,https://www.tayara.tn/item/appartements/nabeul/yasmine-hammamet/a-vendre-un-appartement-s2-yasmine-hammamet/6929706a145e1617cbad620a/,320000.0,"appartement s2 avec suite parentale 
Yasmine hammamet à 7 min à pieds de la plage 
piscine , jardin et place parking 
au 1ér étage 
superficie totale : 110m² 
Prix : 320md négociable"
1251,1251,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s2-cit-gazerne-sousse/69173ce4145e1617cba58c2f/,A  VENDRE  | Appartement S+2  | Cité Gazerne  –Sousse,Appartements,tunis,False,tayara,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-appartement-s2-cit-gazerne-sousse/69173ce4145e1617cba58c2f/,145000.0,"Réference : Ref818a 

A VENDRE | Appartement S+2 | Cité Gazerne –Sousse

L’agence Immobilière Riahi vous propose à la vente un appartement S+2 situé dans un quartier calme et recherché à Cité Gazerne, Sousse.

 Caractéristiques de l’appartement :

Type : S+2 (2 chambres à coucher + salon)

ÉTAGE : 2éme étage 

Emplacement stratégique, proche de toutes commodités (écoles, commerces, transport)

Idéal pour une petite famille, un couple ou pour investissement locatif 

Bonne orientation et luminosité naturelle

Prix de Vente : 145.000dt 

Pour plus d’informations ou pour organiser une visite :|Ne manquez pas cette opportunité !"
1252,1252,https://www.tayara.tn/item/appartements/sousse/sousse-jawhara/app-s2-au-rez-de-chausser/6929651c10f1447ee0fe1266/,app. s+2 au rez de chausser,Appartements,Sousse,False,tayara,https://www.tayara.tn/item/appartements/sousse/sousse-jawhara/app-s2-au-rez-de-chausser/6929651c10f1447ee0fe1266/,92000.0,"appartement au rez de chausser composé d'une salon et de deux chambres, un salle de bain, une cuisine et deux balcons situé à la cité SPROLS Sidi Abdelhamid prés de toutes les commodités et proche de la mer."
1253,1253,https://www.tayara.tn/item/maisons-et-villas/benarous/borj-cedria/-vendre-villa-s3-de-plainpied-borj-cedria/68d3fad507c7711d7c74a01a/,À vendre : VILLA S+3 de plain-pied à Borj Cedria,Maisons et Villas,ben-arous,False,tayara,https://www.tayara.tn/item/maisons-et-villas/benarous/borj-cedria/-vendre-villa-s3-de-plainpied-borj-cedria/68d3fad507c7711d7c74a01a/,510000.0,"À vendre : VILLA  S+3 de plain-pied à Borj Cedria

Emplacement stratégique : en face du Carrefour et proche de toutes commodités

Terrain : 395 m² | Surface bâtie : 200 m² | Construction : 2023

Commodités intérieures :

Spacieux salon lumineux

3 chambres confortables

Cuisine moderne entièrement équipée

2 salles d’eau avec douches

Équipements : chauffage central, climatiseurs, terrasse conviviale

État impeccable, prête à accueillir ses nouveaux propriétaires

Titre individuel disponible

Opportunité rare dans un quartier en plein essor, alliant confort moderne et proximité des services essentiels"
